volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,52,fragment,56,,,"Schol. Homer. Il. Σ, 486, ubi agit de Hyadibus Atlantis filiabus, p. 506 extr:","Φησὶ δὲ καὶ Ἑλλάνικος ἐν τῷ πρώτῳ τῶν Ἀτλαντιδῶν, τὰς μὲν ἓξ θεοῖς συνελθεῖν, Ταϋγέτην Διὶ, ὧν γενέσθαι Λακεδαίμονα· Μαίαν Διὶ, ἀφ ̓ ὧν Ἑρμῆς· Ἠλέκτραν Διὶ, ὧν Δάρδανος· Ἀλκυόνην Ποσειδῶνι, ὧν Ὑριεύς· Στερόπην Ἄρει, ὧν Οἰνόμαος· Κελαινὼ Ποσειδῶνι καὶ αὐτὴν συγγένεσθαι, ὦν Λύκος· Μερόπην δὲ Σισύφῳ θνητῷ ὄντι, ὧν Γλαῦκος, διὸ (sic codex Venet.: vulgo ἣν) καὶ ἀμαυρὰν εἶναι. Ὑάδας δὲ εἰρῆσθαι, ἤτοι παρὰ τὸ σχῆμα τῆς τῶν ἀστέρων θέσεως· τῷ γὰρ υ στοιχείῳ παραπλήσιόν ἐστιν· ἢ ἐπεὶ ἀνατελλουσῶν αὐτῶν καὶ δυνουσῶν ὕει ὁ Ζεύς.","Hellanicus in libro primo de Atlantis filiabus sex cum diis concubuisse dicit, Taygeten cum Jove, ex quibus Lacedæmon; Majam cum Jove, ex quibus Mercurius; Electram cum Jove, ex quibus Dardanus; Alcyonen cum Neptuno, ex quibus Hyrieus; Steropen cum Marte, ex quibus Œnomaus; Celæno cum Neptuno, ex quibus Lycus; Meropen vero cum Sisypho, homine mortali, ex quibus Glaucus, eamque propterea obscurato lumine esse. Hyadas autem dici eas propter stellarum figuram, quæ literæ Υ non dissimilis esset, aut quod sub earum ortu et occasu plueret.","«Pro Ἀτλαντιδῶν Ἀτλαντίδων rescribendum esse, nemo non videt. Sed Villois. Cum Bekkero, sine dubio ex cod.) edidit Ἀτλαντικῶν atque idem, Anecdot. Gr. II, p. 158 auctor est, ini Scholiis ad Dionysii Τέχνην, quæ codex Marcianus 489 habet, sæpe citari Hellanicum ἐν πρώτῳ τῶν Ἀτλαντικῶν. Etiam Valckenarius, ad Eur. Phœnn. p. 628 et in Dissertatione de Scholiis in Homerum (vol. 2 Opuse., Lips. 1809) p. 121, in codice Leidensi reperiri testatur ἐν τῷ α' τῶν Ἀτλαντικῶν.» Sturz.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,52,fragment,57,,,"Schol. Homer. Il, M. 1:","Πάτροκλος ὁ Μενοιτίου τρεφόμενος ἐν Ὀποῦντι τῆς Λοκρίδος, περιέπεσεν ἀκουσίῳ πταίσματι. Παῖδα γὰρ ἡλικιώτην Ἀμφιδάμαντος οὐκ ἀσήμου Κλησώνυμον (cod. Venetus Κλισώνυμον), ἢ, ὥσπερ τινὲς, Αἰάνην (idem Αἴαν) περὶ ἀστραγάλων ὀργισθεὶς ἀπέκτεινεν. Ἐπὶ τούτῳ δὲ φυγὼν, εἰς Φθίαν ἀφίκετο, κἀκεῖ, κατὰ συγγένειαν Πηλέως, Ἀχιλλεῖ συνῆν. Φιλίαν δ ̓ ὑπερβάλλουσαν πρὸς ἀλλήλους διαφυλάξαντες, ὁμοῦ ἐπὶ Ἴλιον ἐστράτευσαν. Ἡ ἱστορία παρὰ Ἑλλανίκῳ.","Patroclus, Menœtii filius, Opunte, Locridis urbe, educatus insons commisit delictum. Etenim æqualem Amphidamantis haud ignoti filium, Clisonymum, vel, ut nonnulli tradunt, Æanen, in talorum ludo ira abreptus interfecit. Quapropter quum fugeret, Phthiam venit, ubi ob Pelei affinitatem cum Achille versatus est. Qui quidem tam eximia inter se juncti manserunt amicitia, ut una contra Trojam proficiscerentur.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,53,fragment,58,,,"Schol. Horn. Od. E, 125:","Ἦν Κρὴς ὁ Ἰασίων. Ἑλλάνικος δὲ Ἠλέκτρας καὶ Διὸς αὐτὸν γενεαλογεῖ.","Iasion erat Cretensis, quem Hellanicus Jovis dicit ex Electra filium.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,53,fragment,58,,,"Et Eustath. ad. I. I. P. 1528, 5:","Τὸν Ἰασίωνα γεωργὸν ἡ κατὰ τὸν Ἑλλάνικον ἱστορία ἔχει, Κρῆτα τὸ γένος, Διὸς υἱὸν καὶ Ἡμέρας.","Iasionem agricolam secundum Hellanicum historia exhibet, genere Cretensem, Jovis filium et Hemeræ (Electræ).","«Quum Iasion etiam ab Apollod. III, 12, 1, et Schol. Cod. Aug. ad Eurip. Phœnn. 1146, dicatur Electræ Atlantidis (de qua v. fragm. LXXI) et Jovis filius, frater Dardani, non dubito, quin Ἡμέρας in Eustathii loco, quanquam ita legitur apud Phavor. quoque in v. Ἰασίωνα, mutandum sit in Ἠλέκτρας. Etiam in Scholiis ad Odyss, l. l., quæ Creuzerus Meletem. P. 1, p. 52, e Codice Palatino 45 edidit, et quæ Buttmannus suæ Scholiorum in Odysseam editioni inseruit, legitur Ἠλέκτρας.» Sturz.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΠΕΡΙ ΑΡΚΑΔΙΑΣ",,,,,,,,53,fragment,59,,,"Schol. Apollon. Rhod. 1, 162:","Δύο δέ εἰσι Κηφεῖς· ὁ μὲν, Ἀλεοῦ, οὗ μνημονεύει Ἀπολλώνιος· ὁ δὲ ἕτερος, οὗ μνημονεύει Ἑλλάνικος ἐν τῷ περὶ Ἀρκαδίας.","Duo Cephei distinguendi sunt , quorum alter est Alei filius, cujus mentionem injecit Apollonius; alterum (Lycurgi filium, unum ex apri Calydonii venatoribus) in Rebus Arcadicis Hellanicus commemorat.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΠΕΡΙ ΑΡΚΑΔΙΑΣ",,,,,,,,53,fragment,60,,,"Schol. Apollon. I, 769:","Μαίναλος ὅρος Ἀρκαδίας ἐν ᾧ ἡ Ἀταλάντη διῆγεν, ἀπὸ Μαινάλου τοῦ Ἀρκάδος, ὥς φησιν Ἑλλάνικος.","Mænalus, mons Arcadiæ, in quo Atalanta degebat, nomen accepit a Mænalo, Arcadis filio, ut Hellanicus dicit.","Schol. Paris. Pro τοῦ Ἀρκάδος habet υἱοῦ Ἀρκάδος.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΠΕΡΙ ΑΡΚΑΔΙΑΣ",,,,,,,,53,fragment,61,,,"Schol. Apollon. II, 1055:","Στυμφαλίδας Φερεκύδης φησὶν οὐ γυναῖκας ἀλλ ̓ ὄρνιθας εἶναι, καὶ ἀναιρεθῆναι πρὸς Ἡρακλέους, πλαταγῆς δοθείσης αὐτῷ πρὸς τὸ κτυπεῖν καὶ ἐκφοβεῖν αὐτάς· ὁμοίως καὶ (Cod. Paris. Τὰ αὐτὰ δἐ καὶ) Ἑλλάνικος φησίν.","Stymphalides Pherecydes tradit non mulieres fuisse, sed aves ab Hercule de medio sublatas, datis ei crepitaculis, cujus sonitu terrorem iis incuteret. Similiter (vel eadem) tradit Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΠΕΡΙ ΑΡΚΑΔΙΑΣ",,,,,,,,53,fragment,61,,,"Idem ib. 1057:","Φασὶ δὲ αὐτὴν (sc. Τὴν πλαταγὴν) ἡφαιστότευκτον οὖσαν, Ἡρακλεῖ παρὰ τῆς Ἀθηνᾶς δοθῆναι. Ὁ δὲ Ἑλλάνικος φησὶν αὐτὸν κατασκευάσαι.","Crepitaculum a Vulcano fabricatum a Minerva dicunt Herculi datum esse, secundum Hellanicum vero ipse Hercules id sibi fecerat.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,53,fragment,62,,,"Euseb. Præp. evang. X, 10, p. 489, A:","Ἀπὸ Ὠγυγοῦ ... μέχρι πρώτης Ὀλυμπιάδος ... ἔτη συνάγεται χίλια εἴκοσι.... Ταῦτα γὰρ τὰ Ἀθηναίων ἱστοροῦντες, Ἑλλάνικός τε καὶ Φιλόχορος, οἱ τὰς Ἀτθίδας (sc. Γράψαντες) ...ἐμνήσθησαν.","Ab Ogyge... ad primam usque Olympiadem anni colliguntur viginti supra mille... Hæc enim Hellanicus et Philochorus, qui res Atticas prosequuti sunt,..... memoriæ prodiderunt.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,53,fragment,63,,,"Harpocration in v. Ἐρυθραῖοι:","Ἐρυθρὰ, μία τῶν ὑπὸ Νηλέως τοῦ Κόδρου κτισθεισῶν, ὡς φησὶν Ἑλλάνικος ἐν Ἀτθίσιν.","Erythra fuit inter alias deducta per Neleum, filium Codri, ut Hellanicus refert in Atticis.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,53,fragment,64,,,"Eustath. ad Homer. Odyss. Γ, p. 1454, 30:","Φασὶ καὶ τὸν Ἑλλάνικον ἱστορεῖν, ὅτι Νηλεὺς Πελίᾳ τῷ ἀδελφῷ μαχεσάμενος, ἦλθεν ἐξ Ἰωλκοῦ εἰς τὰ κατὰ Μεσσήνην, καὶ ἔκτισε Πύλον τῶν Μεσσηνίων, μοῖραν τινὰ τῆς χώρας χαρισαμένων αὐτῷ.","Hellanicus narrare dicitur quemadmodum Neleus post certamen, quod cum Pelia fratre habuit, ex Iolco in Messeniam venerit ibique in regione a Messeniis ei concessa Pylum urbem condiderit.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,53,fragment,64,,,"Schol. in Odyss. Γ, 4, p. 81 ed. Buttmann. Ita habet:","Νηλεὺς γὰρ, ὡς εἴρηται (Bultin. recte εἴρηκεν) Ἑλλάνικος, μαχησάμενος μετὰ Πελίου, ἐξ Ἰωλκοῦ ἧκεν εἰς Μεσήνην, καὶ τὴν Πύλον ἔκτισε, Μεσηνίων χώραν παρασχόντων.",,,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,65,,,"Harpocration in v. Παναθήναια:","Ἤγαγε δὲ τὴ, ἑορτὴν ὁ Ἐριχθόνιος, ὁ Ἡφαίστου, καθά φασιν Ἑλλάνικός τε καὶ Ἀνδροτίων, ἑκάτερος ἐν πρώτῃ Ἀτθίδος.","Auctor festi Panathenæorum erat Erichthonius Vulcani filius, quemadmodum Hellanicus et Androtion, uterque libro Atthidos primo.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,66,,,"Harpocration in v. Φορβάντειον:","Ἦν δὲ Ποσειδῶνος υἱὸς ὁ Φόρβας, καθά φησιν Ἑλλάνικος ἐν πρώτῳ τῆς Ἀτθίδος.","Fuit autem Phorbas Neptuni filius, ut Hellanicus testatur in primo Atthidos.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,67,,,"Harpocration et ex eo Phavorinus in v. Εἱλωτεύειν:","Εἵλωτες, οἱ μὴ γόνῳ (Phav. Γνήσιοι) δοῦλοι Λακεδαιμονίων, ἀλλ ̓ οἱ πρῶτοι (Phav. Ἀλλὰ πρῶτον) χειρωθέντες τῶν (Phav. τὸ) Ἕλος τὴν πόλιν οἰκούντων· ὡς ἄλλοι τε πολλοὶ μαρτυροῦσι καὶ Ἑλλάνικος ἐν τῇ πρώτῃ.","Helotæ vocabantur qui Lacedæmoniorum servi erant, non ab ipso ortu, sed capti primi ex illis qui urbem dictam Helos incolebant: ut cum alii multi testantur, tum Hellanicus libro primo.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,68,,,Harpocration:,"Ἀλόπη, ... Κερκυόνος θυγάτης, ἐξ ἧς καὶ Ποσειδῶνος Ἱπποθόων, ὁ τῆς Ἱπποθοωντίδος φυλῆς ἐπώνυμος, ὡς Ἑλλάνικος ἐν δευτέρᾳ Ἀτθίδος.","Alope Cercyonis filia, e qua Neptunus suscepit Hippothoontem, qui Hippothoon tidi tribui nomen dedit: ut Hellanicus refert libro secundo Atthidis.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,69,,,Suidas:,"Ἄρειος πάγος· δικαστήριον Ἀθήνησιν ... ἐκλήθη δὲ Ἄρειος, ἐπεὶ τὰ φονικὰ δικάζει· ὁ δὲ Ἄρης ἐπὶ τῶν φόνων· ἢ ὅτι ἔπηξε τὸ δόρυ ἐκεῖ ἐν τῇ πρὸς Ποσειδῶνα ὑπὲρ Ἁλιῤῥοθίου δίκῃ, ὅτε ἀπέκτεινεν αὐτὸν, βιασάμενον Ἀλκίππην τὴν αὐτοῦ καὶ Ἀγραύλου τῆς Κέκροπος θυγατέρα, ὥς φησιν Ἑλλάνικος ἐν α'.","Areopagus. Judicium Athenis.— Dictus est autem Ἅρειος, quod ibi de cædibus jus diceretur. Mars enim cædibus præest, vel quia Mars hastam ibi defixit in judicio adversus Neptunum de Halirrhothio, quem occiderat, quod vim intulisset Alcippæ, filiæ suæ et Agrauli, quæ Cecrope nata erat, ut refert Hellanicus libro primo.","Idem legitur apud Etymologum Magnum in V. Ἄρειος πάγος et in Συναγωγῇ λέξεων χρησίμων in Bekkeri Anecd. p. 444, sed paulo aliter.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,70,,,"Harpocration in v. Ἱεροφάντης:","Περὶ δὲ τοῦ γένου τῶν ἱεροφαντῶν, δεδήλωκεν Ἑλλάνικος ἐν δευτέρᾳ Ἀτθίδος.","De hierophantarum familia Hellanicus docuit in Atticæ  historiæ libro secundo.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,71,,,Harpocration:,"Μουνυχία, ... τόπος παραθαλάσσιος ἐν τῇ Ἀττικῇ. Ἑλλάνικος δὲ ἐν τῇ δευτέρᾳ Ἀτθίδος, ὠνομάσθαι φησὶν ἀπὸ Μουνὑχου τινὸς, βασιλέως, τοῦ Παντακλέους.","Munychia, locus Atticæ maritimus, quem Hellanicus in secundo rerum Atticarum nomen accepisse scribit a  rege Munycho, Pantaclis (vel Panteuclis) filio.","«Eadem habet Photius Lex. p. 203, et Suidas, nisi quod hic legit ἐν δευτέρῳ, et Παντευκλέους. Uberius mentem Hellanici exponit Ulpianus ad Demosth. Orat. De cor. p. 73, C, ed. H. Wolf. Bas. 1572, fol., Ἐκλήθη δὲ, inquiens, Μουνύχιον, ὥς φησιν ὁ Διόδωρος, παραφέρων τὰ Ἑλλανίκου, λέγων, ὡς (Scribe λέγοντος) ὅτι Θρᾷκές ποτε στρατεύσαντες κατὰ τῶν οἰκούντων Ὀρχομενὸν τὸν Μινύειον τῆς Βοιωτίας, ἐξέβαλλον αὐτοὺς ἐκεῖθεν. Οἱ δὲ ἐξαναστάντες, ἦλθον εἰς Ἀθήνας ἐπὶ Μουνύχου βασιλέως. Ὁ δὲ ἐπέτρεψεν αὐτοῖς οἰκῆσαι τὸν τόπον, τὸν περὶ τὴν Μουνυχίαν. Ὅστις ἐπωνομάσθη παρ ̓ αὐτῶν εἰς τιμὴν τοῦ βασιλέως.» Sturz.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,72,,,"Harpocrat. et ex eo Phavorinus:","Πηγαὶ, ... τόπος ἐν Μεγάροις, ὡς ἐν τεταρτῃ (Phav. Τετάρτῳ) τῆς Ἀτθίδος φησὶν Ἑλλάνικος.","Pagæ, locus in Megaris, ut Hellanicus libro Atthidis quarto testatur.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,54,fragment,73,,,"Plutarch. in Thes. c. 17, p. 7, C, ubi egit de tributo septem adolescentum totidemque virginum per novem annos Minoi quotannis pendendo, ita pergit:","Ἑλλάνικος δέ φησιν, οὐ τοὺς λαχόντας ἀπὸ κλήρου καὶ τὰς λαχούσας ἐκπέμπειν τὴν πόλιν, αὐτὸν δὲ τὸν Μίνω παραγινόμενον ἐκλέγεσθαι, καὶ τὸν Θησέα πάντων ἑλέσθαι πρῶτον ἐπὶ τοῖς ὁρισθεῖσιν. Ὡρισμένον δ ̓ εἶναι, τὴν μὲν ναῦν Ἀθηναίους παρέχειν, ἐμβάτας δὲ πλεῖν σὺν αὐτῷ τοὺς ἠϊθέους, μηδὲν ὅπλον ἀρήϊον ἐπιφερομένους. Ἀπολομένου δὲ τοῦ Μινωταύρου, πέρας ἔχειν τὴν ποινήν. Πρότερον μὲν οὖν οὐδεμία σωτηρίας ἐλπὶς ὑπέκειτο. Διὸ καὶ μέλαν ἱστίον ἔχουσαν, ὡς ἐπὶ συμφορᾷ προδήλῳ, τὴν ναῦν ἔπεμπον. Τότε δὲ τοῦ Θησέως τὸν πατέρα θαῤῥύνοντος καὶ μεγαληγοροῦντος ὡς χειρώσεται τὸν Μινώταυρον, ἔδωκεν ἕτερον ἱστίον λευκὸν τῷ κυβερνήτῃ, κελεύσας ὑποστρέφοντα σωζομένου τοῦ Θησέως, ἐπά· ρασθαι τὸ λευκόν· εἰ δὲ μὴ, τῷ μέλανι πλεῖν, καὶ ἀποσημαίνειν τὸ πάθος.","Hellanicus refert non sorte ductos pueros puellasque civitatem misisse, sed Minoa delegisse præsentem, ac Thesea omnium cepisse primum de præfinita lege. Præfinitum autem fuisse, ut navem præberent Athenienses, et impositi impuberes nulla secum ferentes arma bellica cum illo navigarent, sublatoque Minotauro finem fore pœnæ. Nam ante nulla spes suberat salutis. Hinc navem cum atro velo ut in certam perniciem mittebant. Tunc vero quum parentem Theseus confirmaret, et domiturum se jactaret Minotaurum, aliud velum gubernatori. Ægeus candidum dedit cum præcepto, ut in reditu sospite Theseo attolleret candidum, alias navigaret cum atro, atque ita signum cladis ederet.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,74,,,"Schol. Hom. Il. Γ, 144:","Ὡς γὰρ ἱστορεῖ Ἑλλάνικος, Πειρίθους καὶ Θησεὺς, ὁ μὲν Διὸς ὢν, ὁ δὲ Ποσειδῶνος, συνέθεντο γαμῆσαι Διὸς θυγατέρας. Καὶ ἁρπάσαντες τὴν Ἑλένην κομιδῇ νέαν, παρατίθενται εἰς Ἄφιδναν τῆς Ἀττικῆς Αἴθρῃ, τῇ Πιτθέως μὲν θυγατρὶ, μητρὶ δὲ Θησέως. Οὕτωςεἰς ᾅδου παραγίγνονται ἐπὶ τὴν Περσεφόνην. Οἱ δὲ Διόσκουροι, μὴ ἀπολαμβάνοντες τὴν ἀδελφὴν, τὴν Ἀττικὴν σύμπασαν πορθοῦσιν, Αἴθραν δὲ αἰχμαλωτίζουσι.","Ut enim Hellanicus narrat, Pirithous et Theseus, ille Jovis, hic Neptuni filius, convenerunt inter se, ut Jovis filias uxores ducerent. Itaque rapuerunt Helenam, tenerrimæ ætatis puellam, quam Aphidnam transportatam tradiderunt Æthræ, Pitthei filiæ, matri Thesei. Deinde in Orcum descenderunt, ut Persephonam inde auferrent. Dioscuri vero, quum soror iis non redderetur, totam Atticam devastarunt atque Æthram captivam abduxerunt.","Cf. Schol. Apollon. I, 100.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,74,,,"Tzetz. Ad Lycophr. 513, de Helena:","Ἡρπάγη ὑπὸ Θησέως ἑπταετὴς, ὥς φησιν Ἑλλάνικος.","Rapta est a Theseo Helena septem annos nata.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,74,,,"Plutarch. Thes. c. 31, p. 14, E:","Ἤδη δὲ πεντήκοντα ἔτη γεγονὼς, ὥς φησιν Ἑλλάνικος, ἔπραξε τὰ περὶ τὴν Ἑλένην, οὐ καθ ̓ ὤραν.","Annos jam natus, ut Hellanicus refert, quinquaginta, Helenam rapuit nondum maturam.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,75,,,"Schol. Eur. Hecub. 125:","Ἑλλάνικος δὲ λέγει, διὰ τοῦτο αὐτοὺς (Acamanthem et Demophontem) ἀπελθεῖν ἐκεῖσε, ὅπως, εἰ μὲν ἕλοιεν Ἕλληνες τὴν Τροίαν, λάφυρον αὐτὴν (τὴν Αἴθραν) καὶ γέρας λάβωσιν· εἰ δὲ μὴ, κἂν λυτρώσασθαι δώροις.","Hellanicus dicit Thesei filios, Acamantem et Demophontem, adversus Trojam profectos esse, ut si urbe Græci potirentur, Æthram tanquam prædam et præmium acciperent; sin minus, donis eam redimerent.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,76,,,"Plutarch. Thes. c. 25, p. 12, A, de Theseo:","Ἕταξεν οὖν καὶ διωρίσατο πρὸς τοὺς Κορινθίους, Ἀθηναίων τοῖς ἀφικνουμένοις ἐπὶ τὰ Ἴσθμια παρέχειν προεδρίαν, ὅσον ἂν τόπον ἐπίσχῃ καταπετασθὲν τὸ τῆς θεωρίδος νεὼς ἱστίον, ὡς Ἑλλάνικος καὶ Ἄνδρων ὁ Ἁλικαρνασσεὺς ἱστορήκασιν. Εἰς δὲ τὸν πόντον ἔπλευσε τὸν Εὔξεινον, ὡς μὲν Φιλόχορος καί τινες ἄλλοι λέγουσι, μεθ ̓ Ἡρακλέους ἐπὶ τὰς Ἀμαζόνας συστρατεύσας, καὶ γέρας (ἀριστεῖον) Ἀντιόπην ἔλαβεν· οἱ δὲικ πλείους (ὧν ἐστι Φερεκύδης καὶ Ἑλλάνικος καὶ Ἡρόδωρος) ὕστερον φασὶν Ἡρακλέους ἰδιόστολον πλεῦσαι τὸν Θησέα, καὶ τὴν Ἀμαζόνα λαβεῖν αἰχμάλωτον· πιθανώτερα λέγοντες.","Constituit Theseus et convenitei cum Corinthiis, ut Atheniensibus qui ad Isthmia venissent, attribuerent prima subsellia tanto spatio quantum navis theoridis expansum humi velum occupasset: quod Hellanicus et Andron Halicarnasseus scriptum reliquerunt. In pontum Euxinum navigavit, ut Philochorus et nonnulli alii referunt, Herculem ad bellum adversus Amazonas sequutus, et præmium virtutis ergo accepit Antiopam. At major pars, in quibus est Pherecydes, Hellanicus et Herodorus, post Herculem aiunt cum propria classe navigasse Thesea, et captivam duxisse hanc Amazonem, quod quidem est probabilius.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,77,,,"Harpocrat. in v. Αὐτόχθονες:","Αὐτόχθονες δὲ καὶ Ἀρκάδες ἦσαν, ὡς Ἑλλάνικός φησι, καὶ Αἰγινῆται, καὶ Θηβαῖοι.","Et Arcades et Æginetæ et Thebani autochthones fuere, ut Hellanicus testatur.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,78,,,Suidas:,"Ἀνδοκίδης, Ἀθηναῖος, ῥήτωρ τῶν πρωτευόντων δέκα εἷς, υἱὸς Λεωγόρου, ἀπόγονος Τηλεμάχου, τοῦ Ὀδυσσέως, καὶ Ναυσικάας, ὥς φησιν Ἑλλάνικος.","Andocides, Atheniensis, unus ex decem illis oratoribus, qui inter reliquos excellunt, filius fuit Leogori, genus ducens a Telemacho, filio Ulyssis, et Nausicaa, ut ait Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,78,,,"Plutarch. In Alcib. c. 21, p. 201, E:","Ἀνδοκίδης ὁ ὁ ῥήτωρ, ὃν Ἑλλάνικος ὁ συγγραφεὺς εἰς τοὺς Ὀδυσσέως ἀπογόνους ἀνήγαγεν.","Orator Andocides, quem refert Hellanicus historiographus inter Ulyssis posteros.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,78,,,"Idem paulo aliter in Vitis decem oratorum, Mor. p. 384, B:","Ἀνδοκίδης, ... γένους εὐπατριδῶν, ὡς δὲ Ἑλλάνικος, καὶ ἀπὸ Ἑρμοῦ. Καθήκει γὰρ εἰς αὐτὸν τὸ κηρύκων γένος.","Andocides, gente patricia, adeoque, si Hellanico credimus, a Mercurio propagata, ortus; ad eum enim pertinet cerycum genus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,55,fragment,78,,,"Photius Cod. 261, p. 795, 18 Hœsch., p. 488, 22, Bekk.:","Παῖς δὲ ἐχρημάτιζε (Andocides) Λεωγόρου, ἐξ εὖ γεγονότων καταγόμενος· Ἑλλάνικος δέ φησι καὶ τοὺς πόῤῥω τῆς γενέσεως ὀχετοὺς ἥκειν εἰς αὐτὸν ἐξ Ἑρμοῦ.","Andocides filium se dicit Leogori, a nobilibus genus ducens; Hellanicus vero ait etiam ulteriores generationis gradus a Mercurio ad eum descendere.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,56,fragment,79,,,"Schol. Aristoph. Avium 878, et ex. eo Phavorin. in v. Κολαινίς:","Φησὶ δὲ Ἑλλάνικος, Κόλαινον Ἑρμοῦ ἀπόγονον ἐκ μαντείου ἱερὸν αὐτῆς (nempe Ἀρτέμιδος) ἱδρύσασθαι Κολαινίδος.","Hellanicus ait Colænum, Mercurii progeniem, e vaticinio fanum condidisse Dianæ Colænidis.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΘΙΣ,,,,,,,,56,fragment,80,,,"Schol. Aristoph. Ran. 706:","Τοὺς συνναυμαχήσαντας δούλους Ἑλλάνικός φησιν ἐλευθερωθῆναι, καὶ ἐγγραφέντας ὡς Πλαταιεῖς συμπολιτεύεσθαι αὐτοῖς.","Servos, qui cum Atheniensibus (ad Arginusas) pugna navali dimicaverant, Hellanicus manumissos dicit et inter Platæenses relatos civitatis jure donatos esse.",,
